Fatalities,PedFatalit,BikeFatali,MVOFatalit,MN,YR,NODEID,nodeX,nodeY,STREET1,STREET2
1,1,0,0,4,2011,31791,1026705.727,189213.6774,97 AVENUE,WOODHAVEN BOULEVARD
1,1,0,0,4,2011,48828,1013554.327,253472.6775,EAST KINGSBRIDGE ROAD,EAST FORDHAM ROAD
1,1,0,0,4,2011,55574,1032940.045,213238.5073,COLDEN STREET,ELDER AVENUE
1,0,0,1,4,2011,25714,1005769.025,161455.8005,FLATBUSH AVENUE,AVENUE U
1,1,0,0,4,2011,31352,1021331.05,188208.056,ATLANTIC AVENUE,ELDERT LANE
1,1,0,0,4,2011,43222,1009098.942,231134.8521,WALNUT AVENUE,EAST 135 STREET
1,1,0,0,4,2011,53745,1025440.986,253693.2118,MACE AVENUE,THROOP AVENUE
1,0,0,1,5,2011,42962,1006319.903,231810.648,EAST 132 STREET,ST ANNS AVENUE
1,1,0,0,5,2011,21360,986932.9343,216750.5931,9 AVENUE,WEST 47 STREET
1,1,0,0,5,2011,28598,1010857.42,171942.1083,AVENUE J,REMSEN AVENUE
1,0,1,0,5,2011,13911,982911.7809,170106.7051,59 STREET,FT HAMILTON PARKWAY
1,1,0,0,5,2011,21311,985015.9565,218404.2611,12 AVENUE,WEST 49 STREET
1,1,0,0,5,2011,46256,1011020.074,210931.8518,ROOSEVELT AVENUE,61 STREET
1,1,0,0,5,2011,32534,1025581.724,198155.4899,METROPOLITAN AVENUE,71 AVENUE
1,1,0,0,5,2011,16999,997077.0344,156179.1841,GRAVESEND NECK ROAD,EAST 17 STREET
1,1,0,0,5,2011,20770,987520.5217,201065.9532,DELANCEY STREET,ESSEX STREET
1,1,0,0,11,2011,26344,1005454.156,176287.4044,SNYDER AVENUE,KINGS HIGHWAY
1,1,0,0,11,2011,43047,1007921.287,232776.3219,EAST 138 STREET,CYPRESS AVENUE
1,1,0,0,11,2011,14054,984478.7758,173183.5589,46 STREET,9 AVENUE
1,1,0,0,11,2011,26216,1003617.037,176136.2137,UTICA AVENUE,SNYDER AVENUE
1,1,0,0,11,2011,48188,1015306.463,244373.6934,EAST 174 STREET,BOSTON ROAD
1,0,1,0,11,2011,25734,1005426.178,163999.9063,EAST 53 STREET,AVENUE O
1,1,0,0,11,2011,43750,1003725.128,249865.3356,AUDUBON AVENUE,WEST 187 STREET
1,1,0,0,11,2011,59083,1049539.503,201275.4541,HILLSIDE AVENUE,198 STREET
1,1,0,0,11,2011,27275,1009448.591,185083.8497,EASTERN PARKWAY,DEAN STREET
1,1,0,0,11,2011,23885,993144.4376,231232.6668,BROADWAY,WEST 106 STREET
1,1,0,0,11,2011,19505,994962.2289,196856.8967,ROEBLING STREET,LEE AVENUE
1,0,0,1,11,2011,52700,1023853.607,246630.3654,BRONXDALE AVENUE,PIERCE AVENUE
1,0,0,1,11,2011,34901,1035656.844,194182.2564,91 AVENUE,VAN WYCK EXPRESSWAY SR EAST
1,1,0,0,11,2011,12835,985473.7475,157957.2153,BAY PARKWAY,BENSON AVENUE
1,1,0,0,11,2011,31352,1021331.05,188208.056,ATLANTIC AVENUE,ELDERT LANE
1,1,0,0,12,2011,44702,1008464.436,253274.1247,WEST FORDHAM ROAD,MAJOR DEEGAN EP NB EN W FORDHAM
1,0,0,1,12,2011,33773,1032184.939,181424.044,NASSAU EXPRESSWAY,SOUTH CONDUIT AVENUE
1,1,0,0,12,2011,12827,985910.4822,155557.2628,BAY 37 STREET,HARWAY AVENUE
1,1,0,0,12,2011,21430,987419.0849,219486.6113,WEST 57 STREET,10 AVENUE
1,1,0,0,12,2011,16583,993522.9601,152253.1847,OCEAN PARKWAY,SHORE PARKWAY
1,1,0,0,12,2011,48067,1013486.893,249662.1011,BATHGATE AVENUE,EAST 181 STREET
1,1,0,0,12,2011,19655,996167.7317,193934.4291,FLUSHING AVENUE,BEDFORD AVENUE
1,1,0,0,12,2011,47849,1011595.486,244670.9435,CLAREMONT PARKWAY,3 AVENUE
1,0,0,1,12,2011,24330,997849.6903,241051.5412,WEST 147 STREET,RIVERSIDE DRIVE
1,0,0,1,12,2011,38132,1055342.028,156531.5554,SEAGIRT AVENUE,BEACH 9 STREET
1,1,0,0,12,2011,55637,1033237.384,215555.7632,BOWNE STREET,SANFORD AVENUE
1,1,0,0,12,2011,49508,1012885.034,268830.484,BROADWAY,MOSHOLU AVENUE
1,1,0,0,12,2011,25711,1005319.718,161091.2871,COLEMAN STREET,AVENUE U
1,1,0,0,12,2011,19515,994704.1585,197921.993,BROADWAY,DRIGGS AVENUE
1,1,0,0,12,2011,18254,995387.1723,178144.3692,FLATBUSH AVENUE,PARKSIDE AVENUE
1,1,0,0,12,2011,55327,1039633.388,202726.3699,168 STREET,UNION TURNPIKE
1,0,0,1,12,2011,17424,993917.8707,166897.2135,AVENUE J,CONEY ISLAND AVENUE
1,0,1,0,12,2011,42439,1000233.777,233081.3114,WEST 125 STREET,5 AVENUE
1,0,0,1,12,2011,39818,1052180.036,195470.3214,201 STREET,112 AVENUE
1,1,0,0,12,2011,27376,1000545.702,199668.9416,METROPOLITAN AVENUE,ORIENT AVENUE
1,1,0,0,12,2011,26756,1001821.933,183054.133,TROY AVENUE,EASTERN PARKWAY
1,0,0,1,12,2011,26445,1006219.929,178956.7265,LENOX ROAD,KINGS HIGHWAY
1,1,0,0,12,2011,50223,1025447.616,207571.4812,62 ROAD,108 STREET
1,0,0,1,12,2011,53116,1027857.165,245478.2151,EAST TREMONT AVENUE,WESTCHESTER AVENUE
1,1,0,0,12,2011,49571,1015858.712,260156.5778,MOSHOLU PARKWAY,PAUL AVENUE
1,1,0,0,12,2011,16712,994099.7536,157962.6287,AVENUE T,EAST 7 STREET
1,1,0,0,12,2011,20933,988786.0867,208210.5318,EAST 22 STREET,3 AVENUE
1,0,1,0,6,2011,67686,1032796.408,198642.0637,VAN WYCK EXPRESSWAY EXIT 9 NB,QUEENS BOULEVARD
1,1,0,0,6,2011,12522,985665.5943,147989.5879,WEST 29 STREET,SURF AVENUE
1,1,0,0,6,2011,37201,1042636.657,195044.5972,104 AVENUE,168 PLACE
1,1,0,0,6,2011,42527,1001112.003,238627.7009,ADAM C POWELL BOULEVARD,WEST 145 STREET
1,1,0,0,6,2011,21627,987524.5636,221533.8644,WEST 64 STREET,WEST END AVENUE
1,1,0,0,6,2011,41329,1000090.995,214734.3901,12 STREET,40 AVENUE
1,1,0,0,6,2011,53451,1021218.721,254612.4291,ALLERTON AVENUE,CRUGER AVENUE
1,1,0,0,6,2011,3785,937477.8583,165774.2538,GOETHALS ROAD NORTH,SOUTH AVENUE
1,0,0,1,6,2011,14083,984639.074,179699.9927,4 AVENUE,26 STREET
1,0,1,0,6,2011,20247,982965.1699,202085.1471,CANAL STREET,WEST BROADWAY
1,1,0,0,6,2011,23426,992718.3817,229049.8136,WEST 98 STREET,AMSTERDAM AVENUE
1,1,0,0,6,2011,24834,1000858.04,154848.5207,AVENUE Y,NOSTRAND AVENUE
1,0,0,1,6,2011,45386,1012070.311,209220.5265,BROOKLYN QUEENS EP ET 39 W WB,65 PLACE
1,1,0,0,6,2011,17939,991361.2587,173639.5261,OCEAN PARKWAY,BEVERLY ROAD
1,0,1,0,6,2011,13750,989283.8712,164034.6274,21 AVENUE,62 STREET
1,0,0,1,6,2011,9560,958597.5323,173946.5298,FILLMORE STREET,FRANKLIN AVENUE
1,0,0,1,7,2011,18158,994244.1992,175757.4907,EAST 17 STREET,CHURCH AVENUE
1,0,0,1,7,2011,872,920247.1408,131603.7293,VETERANS ROAD GREENWAY,TYRELLAN AVENUE
1,1,0,0,7,2011,24148,997784.0605,232620.1313,ADAM C POWELL BOULEVARD,WEST 119 STREET
1,0,0,1,7,2011,39015,1053117.111,182159.7614,225 STREET,NORTH CONDUIT AVENUE
1,1,0,0,7,2011,20566,985086.14,200331.5715,ELIZABETH STREET,CANAL STREET
1,0,1,0,7,2011,21197,984639.4907,212609.6339,9 AVENUE,WEST 29 STREET
1,1,0,0,7,2011,45814,1016717.683,209952.6084,82 STREET,BROADWAY
1,0,0,1,7,2011,17663,996289.1911,169020.4465,CAMPUS ROAD,AVENUE H
1,0,0,1,7,2011,38956,1052248.061,186359.3196,136 AVENUE,SPRINGFIELD BOULEVARD
1,1,0,0,7,2011,13607,987852.8865,160069.9407,STILLWELL AVENUE,KINGS HIGHWAY
1,0,0,1,7,2011,26232,1003371.251,179118.862,UTICA AVENUE,WINTHROP STREET
1,0,0,1,7,2011,25695,1004273.198,168142.7622,AVENUE J,UTICA AVENUE
1,0,0,1,7,2011,32594,1026495.613,197377.9061,72 ROAD,UNION TURNPIKE
1,0,0,1,7,2011,37931,1050648.281,158466.1349,BEACH CHANNEL DRIVE,DICKENS STREET
1,1,0,0,7,2011,20222,982056.9171,202939.9813,HOLLAND TUNNEL APPROACH,CANAL STREET
1,1,0,0,7,2011,21190,984014.9578,211482.3658,9 AVENUE,WEST 24 STREET
1,1,0,0,7,2011,19272,992818.3257,190469.5574,DEKALB AVENUE,VANDERBILT AVENUE
2,2,0,0,7,2011,43647,1003966.256,241380.0281,MACOMBS DAM BRIDGE,EAST 161 STREET
1,1,0,0,7,2011,27746,1005803.926,193018.7744,HARMAN STREET,CENTRAL AVENUE
1,0,1,0,7,2011,43377,1000911.341,247944.5225,WEST 176 STREET,FT WASHINGTON AVENUE
1,1,0,0,7,2011,41087,1006309.863,208676.2986,45 STREET,48 AVENUE
1,0,0,1,8,2011,23493,994536.7934,224035.3555,86 ST TRANSVERSE,EAST DRIVE
1,0,0,1,8,2011,26938,1004348.647,186025.1798,ATLANTIC AVENUE,ROCHESTER AVENUE
1,1,0,0,8,2011,50721,1020968.19,215260.8586,NORTHERN BOULEVARD,101 STREET
1,1,0,0,8,2011,22743,993350.2147,214988.3726,2 AVENUE,EAST 53 STREET
1,0,0,1,8,2011,18303,996980.3909,174885.419,LOTT STREET,TILDEN AVENUE
1,0,1,0,8,2011,27714,1004672.865,199430.8187,METROPOLITAN AVENUE,GARDNER AVENUE
1,1,0,0,8,2011,46150,1019879.997,209783.6356,CORONA AVENUE,93 STREET
1,0,0,1,8,2011,29025,1017514.04,174793.677,FREEPORT LOOP,PENNSYLVANIA AVENUE
1,0,1,0,8,2011,27751,1005578.224,194023.4837,STOCKHOLM STREET,WILSON AVENUE
1,0,0,1,8,2011,4464,944585.2348,138025.1823,HILLSIDE TERRACE,HYLAN BOULEVARD
1,0,0,1,8,2011,43022,1007137.424,231364.4218,EAST 132 STREET,CYPRESS AVENUE
1,0,1,0,8,2011,33372,1033769.142,163340.7442,CROSS BAY BOULEVARD,EAST 1 ROAD
1,0,0,1,8,2011,11881,979822.1811,164796.952,11 AVENUE,82 STREET
1,1,0,0,8,2011,52581,1022116.957,243713.3007,WHITE PLAINS ROAD,WOOD AVENUE
1,0,0,1,8,2011,21235,984643.2636,217724.5413,WEST 46 STREET,12 AVENUE
1,0,1,0,8,2011,27375,1000499.495,199173.5161,AINSLIE STREET,BUSHWICK AVENUE
1,0,0,1,8,2011,52835,1025712.524,243290.9659,WESTCHESTER AVENUE,GLEBE AVENUE
1,0,1,0,8,2011,20673,986219.2743,201581.8771,DELANCEY STREET,CHRYSTIE STREET
1,0,0,1,8,2011,41608,1004405.018,216053.6854,34 AVENUE,31 STREET
1,0,0,1,8,2011,39368,1057872.331,184288.3136,BROOKVILLE BOULEVARD,135 AVENUE
1,0,0,1,9,2011,100974,1008271.762,232249.6694,RFK BRIDGE BRONX ENTRANCE RAMP,EAST 137 STREET
1,1,0,0,9,2011,54424,1025621.402,268476.4362,WHITE PLAINS ROAD,EAST 241 STREET
1,0,0,1,9,2011,31385,1022682.95,182649.7243,FORBELL STREET,LORING AVENUE
1,1,0,0,9,2011,26002,1009037.335,169115.8902,PAERDEGAT 4 STREET,PAERDEGAT AVENUE NORTH
1,1,0,0,9,2011,49753,1020933.059,202589.2307,WOODHAVEN BOULEVARD,PENELOPE AVENUE
1,1,0,0,9,2011,42495,1001575.474,232338.6026,LEXINGTON AVENUE,EAST 125 STREET
1,0,0,1,9,2011,8720,953888.4082,163190.8725,VICTORY BOULEVARD,MARX STREET
1,1,0,0,9,2011,22209,997925.4316,204873.2124,MC GUINNESS BOULEVARD,CALYER STREET
1,0,0,1,9,2011,27139,1007236.656,187965.3958,SARATOGA AVENUE,BAINBRIDGE STREET
1,1,0,0,9,2011,52814,1025893.967,240048.6463,STORY AVENUE,CASTLE HILL AVENUE
1,0,1,0,9,2011,19713,996698.3606,198166.2117,BORINQUEN PLACE,RODNEY STREET
1,1,0,0,9,2011,42071,1001478.768,229652.6799,2 AVENUE,EAST 116 STREET
1,1,0,0,9,2011,24010,995800.9168,234613.4885,AMSTERDAM AVENUE,MORNINGSIDE DRIVE
1,0,0,1,9,2011,53349,1020878.505,251835.873,WHITE PLAINS ROAD,PELHAM PARKWAY NORTH
1,0,0,1,9,2011,49787,1020176.249,206536.0604,QUEENS BOULEVARD,WOODHAVEN BOULEVARD
1,1,0,0,9,2011,13858,981674.2013,173413.5486,6 AVENUE,52 STREET
1,1,0,0,9,2011,25688,1004330.609,167430.2505,FLATLANDS AVENUE,UTICA AVENUE
1,0,0,1,9,2011,61224,1054776.658,200226.5127,HEMPSTEAD AVENUE,JAMAICA AVENUE
1,1,0,0,10,2011,54537,1027767.389,263627.4698,BAYCHESTER AVENUE,STRANG AVENUE
1,1,0,0,10,2011,36952,1049477.062,187565.8264,ANDERSON ROAD,MERRICK BOULEVARD
1,1,0,0,10,2011,18819,995159.0198,180082.1507,FLATBUSH AVENUE,WASHINGTON AVENUE
1,1,0,0,10,2011,18319,996375.2444,177931.1609,BEDFORD AVENUE,CLARKSON AVENUE
1,1,0,0,10,2011,22711,992481.9189,219090.3916,EAST 65 STREET,5 AVENUE
1,1,0,0,10,2011,17464,994695.5332,161513.117,AVENUE P,CONEY ISLAND AVENUE
1,0,0,1,10,2011,21194,984928.4074,211276.2081,8 AVENUE,WEST 25 STREET
1,0,0,1,10,2011,45548,1014630.453,203680.7479,71 STREET,QUEENS MIDTOWN EXPRESSWAY SR S
1,1,0,0,10,2011,29661,1017313.919,184899.6407,PITKIN AVENUE,SHEPHERD AVENUE
1,0,1,0,10,2011,27519,1002826.075,197706.9639,MESEROLE STREET,MORGAN AVENUE
1,0,0,1,10,2011,43131,1008189.86,232299.3248,EAST 137 STREET,BRUCKNER BOULEVARD
1,1,0,0,10,2011,43300,1009516.245,239520.0646,EAST 163 STREET,3 AVENUE
1,1,0,0,10,2011,55114,1036879.158,202753.8337,77 ROAD,PARSONS BOULEVARD
1,0,0,1,10,2011,17921,991436.5965,170982.5433,EAST 5 STREET,DITMAS AVENUE
1,1,0,0,10,2011,58792,1044383.067,206450.345,73 AVENUE,188 STREET
1,1,0,0,10,2011,23336,991569.4699,223262.7487,CPW 77 APPROACH,CENTRAL PARK WEST
1,0,0,1,10,2011,21227,984973.7978,216939.5199,11 AVENUE,WEST 44 STREET
1,0,0,1,10,2011,45386,1012070.311,209220.5265,BROOKLYN QUEENS EP ET 39 W WB,65 PLACE
1,0,0,1,10,2011,19937,999039.35,197134.5602,MESEROLE STREET,LEONARD STREET
1,1,0,0,10,2011,46109,1019837.448,205692.3249,WETHEROLE STREET,WOODHAVEN BOULEVARD
1,1,0,0,10,2011,27732,1005816.502,191335.786,GROVE STREET,BUSHWICK AVENUE
1,1,0,0,10,2011,14010,983973.8621,177570.7154,5 AVENUE,34 STREET
1,0,0,1,2,2010,31161,1029669.54,174426.706,CROSS BAY BOULEVARD,NORTH CHANNEL BRIDGE
1,1,0,0,2,2010,14143,986437.1839,170633.3737,49 STREET,13 AVENUE
1,1,0,0,2,2010,29987,1011783.868,194965.6669,69 AVENUE,FOREST AVENUE
1,1,0,0,2,2010,49462,1012516.324,263731.0458,BROADWAY,MANHATTAN COLLEGE PARKWAY
1,1,0,0,2,2010,28044,1009638.718,195502.4936,SENECA AVENUE,GATES AVENUE
1,1,0,0,2,2010,61585,1059829.971,202952.6588,JAMAICA AVENUE,240 STREET
1,0,1,0,2,2010,46765,1017849.801,212666.8877,37 AVENUE,88 STREET
1,1,0,0,2,2010,15922,987030.1355,198912.9392,RUTGERS STREET,MADISON STREET
1,0,0,1,2,2010,40876,1004571.37,207598.5415,39 PLACE,51 AVENUE
1,1,0,0,2,2010,27963,1008193.741,195336.8735,BLEECKER STREET,ST NICHOLAS AVENUE
1,1,0,0,2,2010,21002,989541.5741,208109.0064,2 AVENUE,EAST 23 STREET
1,0,0,1,3,2010,78984,1035110.605,256899.9767,HUTCHINSON RIVER PKWY SB EN SHR,HUTCHINSON RIVER PKWY NB EN SHR
1,0,0,1,3,2010,36341,1042022.763,186836.0345,119 AVENUE,SUTPHIN BOULEVARD
1,0,1,0,3,2010,48123,1014373.364,247301.8007,CROTONA AVENUE,EAST TREMONT AVENUE
1,1,0,0,3,2010,13316,982430.65,168088.2511,11 AVENUE,66 STREET
1,1,0,0,3,2010,52073,1023756.462,237245.0528,WHITE PLAINS ROAD,RANDALL AVENUE
1,1,0,0,3,2010,16245,994450.9668,149572.672,BRIGHTON BEACH AVENUE,BRIGHTON 4 STREET
1,1,0,0,3,2010,29303,1012861.373,185482.2446,ATLANTIC AVENUE,PENNSYLVANIA AVENUE
1,1,0,0,3,2010,11897,979458.3728,167079.2965,76 STREET,FT HAMILTON PARKWAY
1,0,1,0,3,2010,53470,1021013.633,257845.713,WHITE PLAINS ROAD,BARTHOLDI STREET
1,1,0,0,3,2010,23578,996698.728,221027.4612,2 AVENUE,EAST 79 STREET
1,1,0,0,3,2010,24904,1001237.459,154115.1856,AVENUE Z,HARING STREET
1,1,0,0,3,2010,17678,997246.8241,161084.9387,OCEAN AVENUE,QUENTIN ROAD
1,0,0,1,3,2010,26197,1003855.639,173231.1309,UTICA AVENUE,AVENUE D
1,1,0,0,3,2010,21730,989219.6554,223012.6967,BROADWAY,WEST 72 STREET
1,1,0,0,3,2010,32492,1025245.701,192030.5779,JAMAICA AVENUE,WOODHAVEN BOULEVARD
1,0,1,0,4,2010,18224,995911.6791,174115.6863,FLATBUSH AVENUE,BEVERLY ROAD
1,1,0,0,4,2010,48893,1014186.708,253299.2034,DECATUR AVENUE,EAST FORDHAM ROAD
1,1,0,0,4,2010,20772,987867.4599,201950.3511,STANTON STREET,ESSEX STREET
1,1,0,0,4,2010,28991,1016879.993,175542.6618,PENNSYLVANIA AVENUE,TWIN PINES DRIVE
1,1,0,0,4,2010,22209,997925.4316,204873.2124,MC GUINNESS BOULEVARD,CALYER STREET
1,1,0,0,4,2010,33885,1033013.411,189338.9396,LEFFERTS BOULEVARD,LIBERTY AVENUE
1,0,0,1,4,2010,53138,1027140.169,249028.6936,EASTCHESTER ROAD,SACKETT AVENUE
1,0,0,1,4,2010,16413,991392.1639,153760.0127,BOUCK COURT,SHELL ROAD
1,1,0,0,4,2010,22811,994521.3374,215551.2943,1 AVENUE,EAST 57 STREET
1,0,0,1,4,2010,53486,1021591.558,258067.0807,HOLLAND AVENUE,MAGENTA STREET
1,1,0,0,4,2010,1418,928380.5041,130762.7202,SEGUINE AVENUE,WATERBURY AVENUE
1,1,0,0,4,2010,42863,1004367.889,237508.8449,GRAND CONCOURSE,EAST 149 STREET
1,1,0,0,4,2010,14158,986887.4291,173598.6699,FT HAMILTON PARKWAY,39 STREET
1,1,0,0,4,2010,15695,985235.7165,198020.9134,CHERRY STREET,CATHERINE SLIP
1,1,0,0,4,2010,52803,1024683.002,248692.0046,LURTING AVENUE,MORRIS PARK AVENUE
1,0,1,0,4,2010,29556,1016405.699,180257.7147,LINDEN BOULEVARD,SCHENCK AVENUE
1,0,0,1,4,2010,52015,1022547.566,239449.6776,LELAND AVENUE,STORY AVENUE
1,1,0,0,4,2010,3912,939713.6963,161486.2371,MORANI STREET,RICHMOND AVENUE
1,0,0,1,4,2010,13682,988784.5316,163405.4291,65 STREET,21 AVENUE
1,1,0,0,4,2010,20770,987520.5217,201065.9532,DELANCEY STREET,ESSEX STREET
1,0,0,1,5,2010,89757,1004810.247,171572.1221,PRESTON COURT,KINGS HIGHWAY
1,0,0,1,5,2010,26344,1005454.156,176287.4044,SNYDER AVENUE,KINGS HIGHWAY
1,1,0,0,5,2010,43489,1001201.928,247007.0474,WADSWORTH AVENUE,WEST 173 STREET
1,1,0,0,5,2010,42530,1001373.935,239099.908,WEST 147 STREET,ADAM C POWELL BOULEVARD
1,1,0,0,5,2010,33935,1034393.464,185661.7849,LEFFERTS BOULEVARD,ROCKAWAY BOULEVARD
1,0,0,1,5,2010,26542,1008591.588,172971.4235,FARRAGUT ROAD,EAST 86 STREET
1,1,0,0,5,2010,47319,1012977.783,236701.1631,SOUTHERN BOULEVARD,LONGWOOD AVENUE
1,1,0,0,5,2010,17223,990139.5551,166370.3674,53 STREET,20 AVENUE
1,0,1,0,5,2010,36232,1041434.513,182521.8965,INWOOD STREET,135 AVENUE
1,0,0,1,5,2010,60801,1041654.475,251190.0984,CITY IS BRIDGE,CITY ISLAND AVENUE
1,1,0,0,5,2010,8567,951781.8376,162322.7512,WINDSOR ROAD,SLOSSON AVENUE
1,1,0,0,5,2010,23585,996600.4441,222314.1023,EAST 83 STREET,3 AVENUE
1,0,0,1,5,2010,1658,926730.6157,142481.3217,WEST SERVICE ROAD,ARTHUR KILL ROAD
1,1,0,0,5,2010,18221,995345.965,174216.2933,OCEAN AVENUE,BEVERLY ROAD
1,1,0,0,5,2010,48043,1013550.987,246127.7315,CROTONA AVENUE,CROTONA PARK NORTH
1,0,0,1,5,2010,44656,1008009.918,256689.0631,BROADWAY,WEST 218 STREET
1,1,0,0,5,2010,56531,1036849.709,225971.9392,CLINTONVILLE STREET,CROSS ISLAND PARKWAY
1,0,0,1,5,2010,19517,994101.9944,198846.7024,SOUTH 4 STREET,BERRY STREET
1,1,0,0,5,2010,37139,1041635.133,198580.9582,CEDARCROFT ROAD,HOMELAWN STREET
1,1,0,0,5,2010,22755,993633.4422,216961.0159,EAST 60 STREET,3 AVENUE
1,1,0,0,5,2010,40356,1058777.572,198834.1959,223 STREET,HEMPSTEAD AVENUE
1,0,1,0,5,2010,27808,1006253.348,191009.9336,GATES AVENUE,BUSHWICK AVENUE
1,1,0,0,6,2010,7026,947737.4989,172602.7467,RICHMOND TERRACE,PORT RICHMOND AVENUE
1,0,0,1,6,2010,34149,1037642.493,183749.9419,131 AVENUE,131 STREET
1,1,0,0,6,2010,27239,1009518.82,180676.0373,LIVONIA AVENUE,ROCKAWAY AVENUE
1,0,0,1,6,2010,15035,988457.3669,189543.6571,ATLANTIC AVENUE,BOND STREET
1,1,0,0,6,2010,2642,938034.8247,138726.2055,RICHMOND AVENUE,BARTLETT AVENUE
1,0,0,1,6,2010,19607,995655.5215,197787.7314,HAVEMEYER STREET,WILLIAMSBURG BRIDGE ET S 5 ST
1,0,0,1,6,2010,31892,1028444.864,180691.5521,CROSS BAY BOULEVARD,157 AVENUE
1,1,0,0,6,2010,24209,998950.2229,232870.3309,LENOX AVENUE,WEST 122 STREET
1,0,0,1,6,2010,26530,1008319.669,170821.1325,FLATLANDS AVENUE,EAST 80 STREET
1,1,0,0,6,2010,16244,994197.4929,149501.6417,BRIGHTON BEACH AVENUE,BRIGHTON 3 STREET
2,0,0,2,6,2010,25528,1002199.412,163557.0627,EAST 38 STREET,QUENTIN ROAD
1,1,0,0,6,2010,21725,989213.2545,222698.1403,WEST 71 STREET,BROADWAY
1,1,0,0,6,2010,59646,1046183.381,212325.6873,53 AVENUE,202 STREET
1,0,0,1,6,2010,38800,1051435.834,180997.1453,145 ROAD,221 STREET
1,0,0,1,6,2010,14744,985763.7535,182374.8525,16 STREET,3 AVENUE
1,1,0,0,7,2010,22814,994136.1774,216385.5446,2 AVENUE,EAST 59 STREET
1,0,1,0,7,2010,11133,960047.7131,172419.5614,HENDRICKS AVENUE,JERSEY STREET
1,0,0,1,7,2010,120,915813.2067,122971.6862,SWINNERTON STREET,HYLAN BOULEVARD
1,1,0,0,7,2010,10409,960774.5423,165100.3109,LAUREL AVENUE,TARGEE STREET
1,0,0,1,7,2010,19342,993102.794,190464.1014,DEKALB AVENUE,CLINTON AVENUE
1,1,0,0,7,2010,35153,1037773.802,199334.7723,84 ROAD,PARSONS BOULEVARD
1,0,0,1,7,2010,45728,1016117.002,200572.1649,JUNIPER BOULEVARD SOUTH,70 STREET
1,0,1,0,7,2010,27701,1004136.919,198151.0542,VARICK AVENUE,MESEROLE STREET
1,1,0,0,7,2010,23700,998004.5555,221839.3034,1 AVENUE,EAST 84 STREET
1,1,0,0,7,2010,16955,997864.8281,151314.4497,SHORE BOULEVARD,COLERIDGE STREET
1,1,0,0,7,2010,42540,1002639.589,231748.2531,2 AVENUE,EAST 125 STREET
1,0,0,1,7,2010,21628,987653.5857,221766.4066,WEST 65 STREET,WEST END AVENUE
1,0,1,0,7,2010,55507,1031493.589,215553.0434,MAIN STREET,41 AVENUE
1,0,0,1,7,2010,19465,994355.2025,192794.0049,STEUBEN STREET,PARK AVENUE
1,0,1,0,7,2010,26722,1000510.495,186298.5356,ATLANTIC AVENUE,KINGSTON AVENUE
1,0,0,1,7,2010,44200,1008278.682,247720.1726,CLIFFORD PLACE,JEROME AVENUE
1,1,0,0,7,2010,53937,1027312.915,258806.0064,TILLOTSON AVENUE,KINGSLAND AVENUE
1,1,0,0,7,2010,43350,1000385.013,244743.8403,BROADWAY,WEST 164 STREET
1,1,0,0,7,2010,32378,1023129.124,198651.9718,METROPOLITAN AVENUE,WOODHAVEN BOULEVARD
2,0,0,2,8,2010,2991,935183.5512,144529.9361,FUTURITY PLACE,ARTHUR KILL ROAD
1,0,0,1,8,2010,9884,962464.867,157330.6057,KENSINGTON AVENUE,STEUBEN STREET
1,0,0,1,8,2010,21078,982044.8272,211361.1357,11 AVENUE,WEST 20 STREET
1,0,0,1,8,2010,30205,1013631.095,198855.5804,METROPOLITAN AVENUE,65 LANE
1,0,0,1,8,2010,33486,1030626.159,172075.5135,CROSS BAY BOULEVARD,NORTH CHANNEL BRIDGE
1,1,0,0,8,2010,67037,1031355.078,199420.2807,QUEENS BOULEVARD,80 ROAD
1,0,1,0,8,2010,22814,994136.1774,216385.5446,2 AVENUE,EAST 59 STREET
1,1,0,0,8,2010,17156,999265.8489,154617.6649,AVENUE Y,EAST 24 STREET
1,1,0,0,8,2010,36906,1049368.592,183564.1877,142 AVENUE,FARMERS BOULEVARD
1,1,0,0,8,2010,48677,1011255.726,255782.1574,WEST KINGSBRIDGE ROAD,WEBB AVENUE
1,0,1,0,8,2010,30040,1011651.106,199648.1477,ELIOT AVENUE,FRESH POND ROAD
1,0,0,1,8,2010,19100,990398.8099,191915.4371,ST EDWARDS STREET,MYRTLE AVENUE
1,0,0,1,8,2010,62296,1059630.582,214335.6045,64 AVENUE,MARATHON PARKWAY
1,1,0,0,8,2010,10670,962886.0112,165226.9806,VANDERBILT AVENUE,TOMPKINS AVENUE
1,0,0,1,8,2010,17677,997133.3236,161865.3112,OCEAN AVENUE,AVENUE P
1,0,0,1,8,2010,26975,1005712.808,182792.2601,RALPH AVENUE,EASTERN PARKWAY
1,0,0,1,8,2010,53818,1026722.775,252139.1729,SEYMOUR AVENUE,PELHAM PARKWAY NORTH
1,1,0,0,8,2010,17651,996102.4169,168991.8255,OCEAN AVENUE,AVENUE H
1,0,1,0,8,2010,48822,1013788.362,252570.9437,WEBSTER AVENUE,EAST 188 STREET
1,0,0,1,8,2010,15038,988939.4591,189005.2132,NEVINS STREET,PACIFIC STREET
1,1,0,0,9,2010,6965,946351.9865,170049.8319,PORT RICHMOND AVENUE,PALMER AVENUE
1,0,0,1,9,2010,20088,981152.0961,203475.5219,CANAL STREET,WEST STREET
